artificial_bed_id,code,element_ID,system_ID,element_general_type,sys_gs_category,period,climate,underlying_ft,overlying_ft
12880,S-N-m,4619,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12881,S-N-m,4619,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12882,S-N-x,4619,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12883,S-N-m,4619,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12884,S-N-x,4619,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12885,S-F-x,4619,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12886,S-F-m,4619,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12887,SM-F-x,4619,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12888,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12889,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12890,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12891,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12892,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12893,S-F-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12894,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12895,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12896,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12897,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12898,S-F-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12899,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12900,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12901,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12902,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12903,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12904,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12905,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12906,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12907,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12908,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12909,SM-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12910,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12911,SM-B-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12912,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12913,SM-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,unknown
12914,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,unknown,M
12915,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12916,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12917,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12918,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12919,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12920,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12921,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12922,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12923,SM-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12924,SM-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,S
12925,S-F-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,unknown
12926,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,unknown,M
12927,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12928,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12929,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12930,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12931,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12932,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12933,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12934,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12935,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12936,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12937,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12938,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12939,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12940,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12941,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12942,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12943,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12944,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12945,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12946,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12947,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12949,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12950,S-F-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12951,SM-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12952,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12953,S-F-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12954,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12955,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12956,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12957,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12958,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12959,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12960,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12961,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12962,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12963,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12964,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12965,S-F-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12966,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12967,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12968,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12969,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12970,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12971,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12972,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,S
12973,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,S,M
12974,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12975,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12976,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12977,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12978,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12979,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12980,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12981,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12982,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12983,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12984,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12985,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12986,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12987,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12988,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12989,S-F-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12990,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12991,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12992,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12993,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12994,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12995,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12996,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12997,S-N-x,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12998,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
12999,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13000,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13001,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13002,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13003,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13004,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13005,S-N-m,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13006,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13007,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13008,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13009,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13010,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13011,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13012,S-N-l,4620,238,terminal deposit,sandy system,Cretaceous,greenhouse,M,M
13013,gS-F-x,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,unknown,G
13014,sG-F-x,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,gS,G
13015,G-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,gS,gS
13016,S-N-l,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,G,unknown
13017,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,unknown,M
13018,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13019,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13020,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13021,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13022,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13023,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13024,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13025,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13026,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13027,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13028,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,S
13029,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,S,M
13030,S-N-l,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13031,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13032,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13033,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13034,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13035,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13036,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13037,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13038,G-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13039,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13040,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13041,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13042,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13043,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13044,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13045,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13046,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13047,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13048,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13049,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13050,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13051,G-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13052,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13053,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13054,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13055,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13056,S-N-x,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13057,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13058,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13059,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13060,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13061,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13062,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13063,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13064,S-N-x,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13065,S-F-x,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13066,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13067,S-N-x,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13068,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13069,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13070,S-N-x,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13071,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13072,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13073,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13074,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13075,S-N-x,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13076,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13077,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13078,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13079,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13080,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13081,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13082,S-N-x,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13083,S-N-x,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13084,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13085,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13086,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13087,S-F-x,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13088,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13089,S-N-m,4625,239,terminal deposit,gravelly-sand system,Paleogene,greenhouse,M,M
13090,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,unknown,M
13091,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13092,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13093,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13094,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13095,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13096,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13097,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13098,S-N-l,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13099,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13100,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13101,S-N-l,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13102,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13103,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13104,S-F-x,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13105,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13106,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13107,gS-F-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,M,S
13108,S-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,S,G
13109,sG-F-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,S,M
13110,G-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,M,S
13111,S-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,G,M
13112,S-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,M,M
13114,G-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,S,gS
13115,S-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,G,gS
13116,S-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,gS,S
13117,S-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,gS,M
13118,S-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,M,M
13119,S-N-m,4623,239,channel,gravelly-sand system,Paleogene,greenhouse,M,unknown
13120,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,unknown,M
13121,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13122,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13123,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13124,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13125,S-N-l,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13126,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
13127,S-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,G
13128,G-N-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,S,M
13129,gS-F-m,4621,239,levee,gravelly-sand system,Paleogene,greenhouse,M,M
